post_id,post_text,true_label,predicted,correct,sentiment
665292172628000768,"RT @aletweetsnews: Inside Stade de France right now. Game stopped, people on the field after blasts nearby. (via @v_menichini) #Paris https…",real,real,True,消极
665292171155738624,"RT @juliamacfarlane: Inside #StadedeFrance, game stopped, people on pitch and slowly being evacuated from stands -via @v_menichini #Paris h…",real,real,True,消极
665292073692758016,"RT @RobPulseNews: Inside Stade de France right now. Game stopped, people on the field after blasts nearby.\n\nv @v_menichini #Paris\nhttps://t…",real,real,True,消极
665292042252193792,RT @samcmlaird: Video by @v_menichini shows fans on pitch at Stade de France in Paris in aftermath of attacks. So damn awful. https://t.co/…,real,real,True,消极
665292000044949506,"RT @josselin_riou: ""Gardez votre calme !"" Les spectateurs appelés à se réunir sur la pelouse du #StadeDeFrance\n\n#Paris https://t.co/OoUncbO…",real,real,True,中性
665291526440898560,Fans on the pitch after the game &amp; Helicopters above the stadium. Our thoughts and prayers are with people in Paris. https://t.co/AoqdX9F6rI,real,real,True,消极
665291268734500864,"RT @LiamPLEdwards: 100s of people have run onto the pitch at the Stade de France, frightened to leave. https://t.co/YRKJqVfmOo #Paris",real,real,True,消极
665291218448986115,"Inside #StadedeFrance, game stopped, people on pitch and slowly being evacuated from stands -via @v_menichini #Paris https://t.co/ePftheeAud",real,real,True,消极
665291206289526784,Video by @v_menichini shows fans on pitch at Stade de France in Paris in aftermath of attacks. So damn awful. https://t.co/JuJLTFdL96,real,real,True,消极
665291180566032385,"#Paris RT @v_menichini: Hélicoptère, pelouse envahie, scènes surréalistes. https://t.co/aYgeJZ1YEs",real,fake,False,中性
665290890769014784,"Inside Stade de France right now. Game stopped, people on the field after blasts nearby.\n\nv @v_menichini #Paris\nhttps://t.co/G0iHWTVT5r",real,real,True,消极
665290881717641216,Gardez votre calme ! Les spectateurs appelés à se réunir sur la pelouse du #StadeDeFrance\n\n#Paris https://t.co/OoUncbO0Sv,real,real,True,中性
665290713882578945,"100s of people have run onto the pitch at the Stade de France, frightened to leave. https://t.co/YRKJqVfmOo #Paris",real,real,True,消极
665290535364595713,"@GFN_France: 1000s of people have run onto the pitch at the Stade de France, many frightened to leave. #Paris  https://t.co/88wueXDgvs",real,real,True,消极
665289989572399104,"Inside Stade de France right now. Game stopped, people on the field after blasts nearby. (via @v_menichini) #Paris https://t.co/Jb7Njmw6vA",real,real,True,消极
665289768733941761,"This isn’t really a pitch invasion. Rather, the pitch in Paris is being used as a refuge. (h/t @GFN_France )\n\nhttps://t.co/EY0ah9jVjq",real,real,True,中性
665294239132205060,RT @FarhanKVirk: Breaking: Live video from Stade de France at the moment where people are frightened to leave #Paris #PrayForParis https://…,real,real,True,消极
665294119791673348,Welldone Breaking: Live video from Stade de France at the moment where people are frightened to leave #Paris #Pray… https://t.co/WrJV0Dwv9E,real,real,True,消极
665293982063132672,Breaking: Live video from Stade de France at the moment where people are frightened to leave #Paris #PrayForParis https://t.co/xqLf0Dup6G,real,real,True,消极
665293242011934721,"RT @r0eland: Video after match Stade de France stadium #Paris, unclear why people on pitch | #PARISunderATTACK [vid:@v_menichini] https://t…",real,real,True,消极
665292495429967872,"Video after match Stade de France stadium #Paris, unclear why people on pitch | #PARISunderATTACK [vid:@v_menichini] https://t.co/HXFmsZpNva",real,real,True,消极
665292475955703809,Fans still at the stadium in Paris\n\nhttps://t.co/oMgJhOvIvg,real,real,True,中性
665297201585778690,"RT @MailOnline: Crowd at Stade de France ran onto pitch, too scared to leave stadium https://t.co/TdWpdku1oJ\nhttps://t.co/EoF5cuPBJ8",real,real,True,消极
665297014528286721,RTFarhanKVirk: Breaking: Live video from Stade de France at the moment where people are frightened to leave #Paris… https://t.co/k9swdyCDlB,real,real,True,消极
665296952234381312,"Damn RT @MailOnline: Crowd at Stade de France ran onto pitch, too scared to leave stadium https://t.co/hlwzMwOLji\nhttps://t.co/NYML2O0oyZ",real,real,True,消极
665296594552627200,:)) Breaking: Live video from Stade de France at the moment where people are frightened to leave #Paris #PrayForPa… https://t.co/6Ttah7Wmix,real,fake,False,消极
665296478362030080,RT @zaidm002: RTFarhanKVirk: Breaking: Live video from Stade de France at the moment where people are frightened to leave #Paris… https://t…,real,real,True,消极
665296364335689729,"@MailOnline: Crowd at Stade de France ran onto pitch, too scared to leave stadium https://t.co/RdhhcRlCIt\nhttps://t.co/Rgroqot0iv #Paris	108015943	K_Ogolla	attacks_paris_16	Fri Nov 13 22:33:08 +0000 2015	real
665296294651412480	@MailOnline: Crowd at Stade de France ran onto pitch, too scared to leave stadium https://t.co/SWK4SKJdSK\nhttps://t.co/fWFBf973fZ""",real,real,True,消极
665295921182212097,"Crowd at Stade de France ran onto pitch, too scared to leave stadium https://t.co/TdWpdku1oJ\nhttps://t.co/EoF5cuPBJ8",real,real,True,消极
665295811601948673,RTFarhanKVirk: Breaking: Live video from Stade de France at the moment where people are frightened to leave #Paris… https://t.co/MOLfYNxrTT,real,real,True,消极
665295416469032961,:)) wah Breaking: Live video from Stade de France at the moment where people are frightened to leave #Paris #PrayF… https://t.co/k6srA1Jtok,real,fake,False,消极
665294768830857216,Breaking: Live video from Stade de France at the moment where people are frightened to leave #Paris #PrayForParis https://t.co/r4vXGuXB0J,real,real,True,消极
665294676329684993,RT @totimadrid: Quelle honte 😞 #France #Paris\nhttps://t.co/yTdrqTC4SZ,real,fake,False,消极
665294570331181056,sd Breaking: Live video from Stade de France at the moment where people are frightened to leave #Paris #PrayForPar… https://t.co/PkaQSexeFA,real,real,True,消极
665294548000759808,Breaking: Live video from Stade de France at the moment where people are frightened to leave #Paris #PrayForParis https://t.co/lEqwBKbzeQ,real,real,True,消极
665294541155663872,uj Breaking: Live video from Stade de France at the moment where people are frightened to leave #Paris #PrayForPar… https://t.co/NBkwl0n16P,real,real,True,消极
665294489435656192,Quelle honte 😞 #France #Paris\nhttps://t.co/yTdrqTC4SZ,real,fake,False,消极
665294353242411008,Awwwe! Breaking: Live video from Stade de France at the moment where people are frightened to leave #Paris #PrayFo… https://t.co/vNZmGuvWdc,real,real,True,消极
665298473990889473,"This isn’t really a pitch invasion. Rather, the pitch in Paris is being used as a refuge. \n\nhttps://t.co/UWmKnfZNVm",real,real,True,中性
665298376620154881,RT @zainulabideen_: /.\ Breaking: Live video from Stade de France at the moment where people are frightened to leave #Paris #PrayForPa… htt…,real,real,True,消极
665298307544178688,"Estadio ""Gardez votre calme !"" Les spectateurs appelés à se réunir sur la pelouse du #StadeDeFrance\n\n#Paris https://t.co/QZZYGoSEJi""",real,real,True,中性
665298221120360448,"RT @SophMcCullagh99: Spectators have run onto the pitch at the Stade de France, frightened to leave #ParisAttacks  https://t.co/AfhZp8HgUL",real,real,True,消极
665297864483041281,"Spectators have run onto the pitch at the Stade de France, frightened to leave #ParisAttacks  https://t.co/AfhZp8HgUL",real,real,True,消极
665297785651126272,zBreaking: Live video from Stade de France at the moment where people are frightened to leave #Paris #PrayForParis https://t.co/mYp5ve9NiJ,real,real,True,消极
665297758274752514,".,.,., Breaking: Live video from Stade de France at the moment where people are frightened to leave #Paris #PrayFo… https://t.co/mAeXqsFco0",real,real,True,消极
665297642327441409,b Breaking: Live video from Stade de France at the moment where people are frightened to leave #Paris #PrayForParis https://t.co/eIhA9iqw6S,real,real,True,消极
665297629723631616,/.\Breaking: Live video from Stade de France at the moment where people are frightened to leave #Paris #PrayForPar… https://t.co/71QUPKIpRM,real,real,True,消极
665297572848730112,c Breaking: Live video from Stade de France at the moment where people are frightened to leave #Paris #PrayForParis https://t.co/6QsUziTPpU,real,real,True,消极
665297569535266816,x Breaking: Live video from Stade de France at the moment where people are frightened to leave #Paris #PrayForParis https://t.co/TTdxHgz5Jk,real,real,True,消极
665297558311407616,/ Breaking: Live video from Stade de France at the moment where people are frightened to leave #Paris #PrayForParis https://t.co/X9FOdYhE2k,real,real,True,消极
665297558265307136,/\ Breaking: Live video from Stade de France at the moment where people are frightened to leave #Paris #PrayForPar… https://t.co/wQ3OmQT2NY,real,real,True,消极
665297546978312192,",.. Breaking: Live video from Stade de France at the moment where people are frightened to leave #Paris #PrayForPa… https://t.co/6MEy9RPFIZ",real,real,True,消极
665297546173026304,".,., Breaking: Live video from Stade de France at the moment where people are frightened to leave #Paris #PrayForP… https://t.co/37BB6IYh2Q",real,real,True,消极
665297539449511937,/.\ Breaking: Live video from Stade de France at the moment where people are frightened to leave #Paris #PrayForPa… https://t.co/71QUPKqOtc,real,real,True,消极
665297520654872576,\\ Breaking: Live video from Stade de France at the moment where people are frightened to leave #Paris #PrayForPar… https://t.co/7VtrhO2qsg,real,real,True,消极
665297512853544960,".,.,. Breaking: Live video from Stade de France at the moment where people are frightened to leave #Paris #PrayFor… https://t.co/GdXlvaFoax",real,fake,False,消极
665297510911631360,"100s of people have run onto the pitch at the Stade de France, frightened to leave. #ParisAttacks \nhttps://t.co/n4yKl8YIr4",real,real,True,消极
665297454028472320,"Crowd at Stade de France ran onto pitch, too scared to leave stadium https://t.co/puYDxw6661\nhttps://t.co/aFHm1E9lWV",real,real,True,消极
665297372398952450,// Breaking: Live video from Stade de France at the moment where people are frightened to leave #Paris #PrayForPar… https://t.co/jIcAvc1BZs,real,real,True,消极
665297331328151552,__ Breaking: Live video from Stade de France at the moment where people are frightened to leave #Paris #PrayForPar… https://t.co/vfvEG7bzn1,real,real,True,消极
665297327364575232,\ Breaking: Live video from Stade de France at the moment where people are frightened to leave #Paris #PrayForParis https://t.co/YZH3irf2zR,real,real,True,消极
665297326274121729,.. Breaking: Live video from Stade de France at the moment where people are frightened to leave #Paris #PrayForPar… https://t.co/jhiJ3rIQak,real,real,True,消极
665297291155218433,. Breaking: Live video from Stade de France at the moment where people are frightened to leave #Paris #PrayForParis https://t.co/mhIVLHI8h5,real,real,True,消极
665297283337068544,",. Breaking: Live video from Stade de France at the moment where people are frightened to leave #Paris #PrayForPar… https://t.co/Lr7wlikMP5",real,real,True,消极
665301031270506498,RT @newfifanow: Thoughts with #Paris. RT @PSilkyJones: Hundreds of people staying in the stadium for safety. https://t.co/TnnZ5fJSdi,real,real,True,消极
665299878273155075,"RT @oubaidimran: .,.,. Breaking: Live video from Stade de France at the moment where people are frightened to leave #Paris #PrayFor… https:…",real,real,True,消极
665299482389651460,Thoughts with #Paris. RT @PSilkyJones: Hundreds of people staying in the stadium for safety. https://t.co/TnnZ5fJSdi,real,real,True,消极
665299271537852416,"RT MailOnline: Crowd at Stade de France ran onto pitch, too scared to leave stadium https://t.co/8zfPbcjgCg\nhttps://t.co/IyMjpMC1kS",real,real,True,消极
665299145951875073,"RT @BoulterAdrian: This isn’t really a pitch invasion. Rather, the pitch in Paris is being used as a refuge. \n\nhttps://t.co/UWmKnfZNVm",real,real,True,中性
665316793653694465,"RT @PLFootballTips: Terrible scenes in Paris. Fans have walked onto the pitch at the Stade de France, too afraid to leave the stadium. http…",real,real,True,消极
665292185085091841,RT @Breaking3zero: Fusillades de #Paris : bilan provisoire de 30 morts (AFP) https://t.co/TjGboZsiV3,real,real,True,消极
665292160447705092,RT @itele: Attaques multiples à #Paris &gt; au moins 18 morts (préfecture de police) https://t.co/lAoLN5ZJS6,real,real,True,消极
665289101080424449,RT @isaranjuez: .@Breaking3zero: Fusillades de #Paris : bilan provisoire de 30 morts (AFP) https://t.co/qSRviwsVR0,real,real,True,消极
665288540847218690,.Breaking3zero: Fusillades de #Paris : bilan provisoire de 30 morts (AFP) https://t.co/xlomPUjPeb by .isaranjuez,real,real,True,消极
665288068820303872,RT Breaking3zero: Fusillades de #Paris : bilan provisoire de 30 morts (AFP) https://t.co/zNWZimzTA4 #suisse #éco,real,real,True,消极
665287883016769536,Isaranjuez: .Breaking3zero: Fusillades de #Paris : bilan provisoire de 30 morts (AFP) https://t.co/OvVaWL1nMi,real,real,True,消极
665287874498068480,RT @GarsDesVues: 😱 RT @Breaking3zero: Fusillades de #Paris : bilan provisoire de 30 morts (AFP) https://t.co/XgrYtat2kh,real,real,True,消极
665287811420000256,.@Breaking3zero: Fusillades de #Paris : bilan provisoire de 30 morts (AFP) https://t.co/qSRviwsVR0,real,real,True,消极
665286481901039616,RT @lumworld: Shootings in #Paris: 30 dead reported so far  https://t.co/kVQVtbhyuF https://t.co/eIXFfW2NhW via @Breaking3zero,real,real,True,消极
665286092711723008,RT @MariePobemer: RT @Breaking3zero: Fusillades de #Paris : bilan provisoire de 30 morts (AFP) https://t.co/4Gjyc75r1b,real,real,True,消极
665286005130469376,Shootings in #Paris: 30 dead reported so far  https://t.co/kVQVtbhyuF https://t.co/eIXFfW2NhW via @Breaking3zero,real,real,True,消极
665285647385653248,😱 RT @Breaking3zero: Fusillades de #Paris : bilan provisoire de 30 morts (AFP) https://t.co/XgrYtat2kh,real,real,True,消极
665285304543256576,RT @Breaking3zero: Fusillades de #Paris : bilan provisoire de 30 morts (AFP) https://t.co/4Gjyc75r1b,real,real,True,消极
665285224540975104,Fusillades de #Paris : bilan provisoire de 30 morts (AFP) https://t.co/TjGboZsiV3,real,real,True,消极
665292120203350018,"RT @Le_Figaro: 🔴 Au moins 18 morts, selon les forces de l'ordre. #Paris #shooting https://t.co/fTS4o8BS8J https://t.co/059SNCKles",real,real,True,消极
665286752232456194,"Qué mal RT @Le_Figaro: 🔴 Au moins 18 morts, selon les forces de l'ordre. #Paris #shooting https://t.co/qb0XbWLsyq https://t.co/5g7PfjzPlk",real,real,True,消极
665286410027577345,"RT @encolere75: ""@Le_Figaro: 🔴 Au moins 18 morts, selon les forces de l'ordre. #Paris #shooting https://t.co/V4anyCDpLJ https://t.co/JDz0VE…",real,real,True,消极
665286232889536512,"#Actu 🔴 Au moins 18 morts, selon les forces de l'ordre. #Paris #shooting https://t.co/gKrgCCITqk https://t.co/SZZzNo6gAG",real,fake,False,消极
665286149569646592,"RT @pepvilar: 18 muertos en #Paris @Le_Figaro: 🔴 Au moins 18 morts, selon les forces de l'ordre. https://t.co/4JYtElhlo7 https://t.co/mxd0i…",real,real,True,消极
665285295559061505,"RT @gpn10000: Paris @Le_Figaro: 🔴 Au moins 18 morts, selon les forces de l'ordre. #Paris #shooting https://t.co/0XL0p49oSr https://t.co/qZl…",real,real,True,消极
665284982705938432,"🔴 Au moins 18 morts, selon les forces de l'ordre. #Paris #shooting https://t.co/j2FYSROsEG https://t.co/VGWFsWCcia #infloodwetrust",real,real,True,消极
665284978553577472,"@Le_Figaro: Au moins 18 morts, selon les forces de l'ordre. #Paris #shooting https://t.co/jHswyTBAsN https://t.co/0aqtlTc86H/@enriquevp",real,real,True,消极
665284851881385985,"@Le_Figaro: 🔴 Au moins 18 morts, selon les forces de l'ordre. #Paris #shooting https://t.co/SjCqYdsJRH https://t.co/tYOgW4BqOd",real,real,True,消极
665284740581359617,"Paris @Le_Figaro: 🔴 Au moins 18 morts, selon les forces de l'ordre. #Paris #shooting https://t.co/0XL0p49oSr https://t.co/qZlv5sMkxG",real,real,True,消极
665284678795022337,"RT @Le_Figaro: 🔴 Au moins 18 morts, selon les forces de l'ordre. #Paris #shooting https://t.co/7rtOti5KZf https://t.co/cL9kR30LXK",real,real,True,消极
665284007890952192,"Le_Figaro: 🔴 Au moins 18 morts, selon les forces de l'ordre. #Paris #shooting https://t.co/UT8MOTFZgz https://t.co/oil6xvj3mr",real,real,True,消极
665283819092746241,"Au moins 18 morts, selon les forces de l'ordre. #Paris #shooting https://t.co/2HhIMHxT9H  https://t.co/KmqwYFoxzR",real,real,True,消极
665283461381554176,"@Le_Figaro: 🔴 Au moins 18 morts, selon les forces de l'ordre. #Paris #shooting https://t.co/V4anyCDpLJ https://t.co/JDz0VEuwG9",real,real,True,消极
665282987509063680,"18 muertos en #Paris @Le_Figaro: 🔴 Au moins 18 morts, selon les forces de l'ordre. https://t.co/4JYtElhlo7 https://t.co/mxd0ioMJUK",real,real,True,消极
665282782353051648,"RT @Le_Figaro: 🔴 Au moins 18 morts, selon les forces de l'ordre. #Paris #shooting https://t.co/84v6zqBnvc https://t.co/68tGCUupAg",real,real,True,消极
665282600303525888,"🔴 Au moins 18 morts, selon les forces de l'ordre. #Paris #shooting https://t.co/fTS4o8BS8J https://t.co/059SNCKles",real,real,True,消极
665292185152000001,"RT @CNN: Terror grips #Paris in night of attacks; hostages being held in theater, police say https://t.co/WhF7B9bf0l https://t.co/gXsehdAvUH",real,real,True,消极
665292055665594368,"CNN: Terror grips #Paris in night of attacks; hostages being held in theater, police say https://t.co/SWYI6DSUYi https://t.co/TyStjJXTAP",real,real,True,消极
665291746054656000,Terror grips #Paris in night of attacks; hostages are being held in theater. https://t.co/zdyVt3vofl https://t.co/7ovpXd8eY8,real,real,True,消极
665291443586654210,"RT @CNN: Terror grips #Paris in night of attacks; hostages being held in theater, police say https://t.co/ZW14PQyJc6 https://t.co/cMshgQsCAY",real,real,True,消极
665291180805128196,"Terror grips #Paris in night of attacks; hostages being held in theater, police say https://t.co/WhF7B9bf0l https://t.co/gXsehdAvUH",real,real,True,消极
665294061289476096,"CNN: Terror grips #Paris in night of attacks; hostages being held in theater, police say https://t.co/9koFKra8H3 https://t.co/lQ09poPGAA",real,real,True,消极
665293835753422852,"CNN: Terror grips #Paris in night of attacks; hostages being held in theater, police say https://t.co/9koFKra8H3 https://t.co/lQ09poPGAA …",real,real,True,消极
665293760490770436,"(via https://t.co/ZOtA3QU9qC ) CNN: Terror grips #Paris in night of attacks; hostages being held in theater, poli… https://t.co/UKKjjzUsQE",real,real,True,消极
665293449319596033,"#news Terror grips #Paris in night of attacks; hostages being held in theater, police say https://t.co/hEu9HuIQeo https://t.co/ol15AzYDks",real,real,True,消极
665293332927631360,RT @TheHappyKipper: FRANCE NEEDS OUR PRAYERS TONIGHT.\n\nTHE PEOPLE OF PARIS AND TOURISTS ARE INNOCENT VICTIMS OF A SICK ISLAMIC CULT. https:…,real,fake,False,消极
665293320877441024,"Terror grips #Paris in night of attacks; hostages being held in theater, police say https://t.co/wlXAJvDJUn https://t.co/tPDlKVMbIa VIA @CNN",real,real,True,消极
665293182922596357,"Terror grips #Paris in night of attacks; hostages being held in theater, police say https://t.co/5X9tXq1ceS https://t.co/t362lEPjxx",real,real,True,消极
665293104740769796,"Beatrizxy: RT CNN: Terror grips #Paris in night of attacks; hostages being held in theater, police say … https://t.co/J0StWDbCh1",real,real,True,消极
665292872355348480,FRANCE NEEDS OUR PRAYERS TONIGHT.\n\nTHE PEOPLE OF PARIS AND TOURISTS ARE INNOCENT VICTIMS OF A SICK ISLAMIC CULT. https://t.co/d47u6t5DjZ,real,fake,False,消极
665292793967992836,#USAfricaBF Notice: Terror grips #Paris in night of attacks; hostages being held in theate… https://t.co/2Io6AwY9J0 https://t.co/JBjG6FfEgR,real,real,True,消极
665295537701277696,"Terror grips #Paris in night of attacks; hostages being held in theater, police say https://t.co/vnl6axaysX https://t.co/8PAVtu5Cbi",real,real,True,消极
665294952365228033,"#CNN Terror grips #Paris in night of attacks; hostages being held in theater, police say https://t.co/D7BYG4O9AM https://t.co/roF8QkAns0",real,real,True,消极
665294871981383680,"Terror grips #Paris in night of attacks; hostages being held in theater, police say https://t.co/lWGABgaB7S https://t.co/HFFHUUajr9",real,real,True,消极
665294552144678914,"@CNN: Terror grips #Paris in night of attacks; hostages being held in theater, police say https://t.co/Be7E0KyC6z https://t.co/IJbWGAVRrn",real,real,True,消极
665294338063138817,"RT @ia_diego: CNN: Terror grips #Paris in night of attacks; hostages being held in theater, police say https://t.co/9koFKra8H3 https://t.co…",real,real,True,消极
665298351886241793,"Our hearts go all to #Paris in night of attacks; hostages being held in theater, police say https://t.co/6lqIOmxCcN https://t.co/hCwj5PGuSm",real,real,True,消极
665298117395222528,"60 dead in #Paris in night of terrorist attacks; hostages being held in theater, police say https://t.co/MoBWPQsahv https://t.co/QW3ufCjJEB",real,real,True,消极
665297566020583424,Hoping all friends are safe&amp;sound- so crazy https://t.co/nrucwHRBi4 https://t.co/JDQCub9W8c,real,fake,False,消极
665302468427841537,"CNN: Terror grips #Paris in night of attacks; hostages being held in theater, police say https://t.co/gTRqctIswm https://t.co/3cjLauBoPt …",real,real,True,消极
665316414903873536,Strongly condemn the terror attacks in Paris!  https://t.co/qUpzJFp8ow https://t.co/QXGoWm9mng #Paris #terrorattacks,real,real,True,消极
665639252366110721,#ISIS put up a pic of one of the 7 suicide bomber who did #ParisAttacks a man wears Sikh's turban &amp; carries Quran!! https://t.co/107FNLvr3T,fake,fake,True,消极
665647191504101378,"#ISIS suicide bomber wears Sikh turban &amp; EMAMi fairness cream.Only for he carries Quran,He's a Muslim #ParisAttacks https://t.co/3eEshkhZ5h",fake,fake,True,消极
665292177401057281,"RT @ajplus: #BREAKING: French police report at least 26 dead, possibly 60 held hostage in Bataclan concert hall in Paris. https://t.co/jkd0…",real,real,True,消极
665290585243168768,"#BREAKING: French police report at least 26 dead, possibly 60 held hostage in Bataclan concert hall in Paris. https://t.co/jkd0iM6MxP",real,real,True,消极
665292082324574208,RT @BFMTV: ALERTE INFO - Paris: plusieurs attaques font au moins 18 morts https://t.co/osO7eKvwGZ https://t.co/MzPy2uWDRH,real,real,True,消极
665284853504589825,Paris: plusieurs attaques font au moins 18 morts https://t.co/T8PxFbbxLB https://t.co/5dvQWs0kWv .,real,real,True,消极
665284765344538625,ALERTE INFO - Paris: plusieurs attaques font au moins 18 morts https://t.co/GgcGQuPgHi https://t.co/Z6qGdlsSit #infloodwetrust,real,fake,False,消极
665283492826251264,ALERTE INFO - Paris: plusieurs attaques font au moins 18 morts https://t.co/osO7eKvwGZ https://t.co/MzPy2uWDRH,real,real,True,消极
665292186838265860,RT @coslive: BREAKING: Terrorists reportedly take 60 hostages at Eagles of Death Metal concert in Paris https://t.co/RcruCqJ5K1 https://t.c…,real,real,True,消极
665289945377021953,RT @hairydel: Terrorists reportedly take 60 hostages at Eagles of Death Metal concert in Paris https://t.co/APa6IOx1uE https://t.co/mDi16uw…,real,real,True,消极
665289447886430210,RT @Stuart_Hepburn: RT @coslive: BREAKING:Terrorists take 60 hostages at Eagles of Death Metal concert in Paris https://t.co/rKKtah9U77 htt…,real,real,True,消极
665289052518748161,RT @coslive: BREAKING:Terrorists take 60 hostages at Eagles of Death Metal concert in Paris https://t.co/rKKtah9U77 https://t.co/UGzfUDgj7N,real,real,True,消极
665288235069870080,Terrorists reportedly take 60 hostages at Eagles of Death Metal concert in Paris https://t.co/APa6IOx1uE https://t.co/mDi16uwcyG,real,real,True,消极
665287161911058433,BREAKING: Terrorists reportedly take 60 hostages at Eagles of Death Metal concert in Paris https://t.co/RcruCqJ5K1 https://t.co/Nw3smGDqYt,real,real,True,消极
665292187559723008,"RT @Telegraph: Paris: ""The men came in and started shooting. Everyone fell to the ground. It was hell."" https://t.co/UF8vshcCrk https://t.c…",real,real,True,消极
665291190422630401,"_RT_ Telegraph: Paris: ""The men came in and started shooting. Everyone fell to the ground. It was hell."" … https://t.co/EZNzkTrqCd",real,real,True,消极
665289288825839616,"Paris: ""The men came in and started shooting. Everyone fell to the ground. It was hell."" https://t.co/UF8vshcCrk https://t.co/6JIIvGee8C",real,real,True,消极
665292188121702401,RT @LiveActusLigue1: Terribles attaques à Paris...  https://t.co/pCvbek7Aut,real,real,True,消极
665292186485919748,RT @minafayek: Explosion near Stade de France heard from inside. #Paris https://t.co/5NyYEAiiW3,real,real,True,消极
665292186112528384,RT @SportBlogNYC: The sound of the Paris explosion just outside Stade de France: https://t.co/9VqWfYS0Uy,real,fake,False,消极
665292186032803840,RT @BuzzFeedNews: BREAKING: At least 26 people are dead after shootings and at least one explosion in Paris https://t.co/irKtY6Cmzz https:/…,real,real,True,消极
665291624377942016,Blast heard during football match in Paris.\n https://t.co/36JqqF95vV,real,fake,False,消极
665292184862748672,RT @BSmith: 10 hours ago German team hotel in Paris was evacuated due to a bomb threat ahead of match v France. Now this. https://t.co/z9ID…,real,real,True,消极
665292184279769088,RT @NFLFrance: L'explosion #Paris ... https://t.co/cQ9EZmhkiB,real,fake,False,消极
665292183940046849,"RT @sound_coop: Listen to that. I hope everyone who can be, is safe in Paris.\nhttps://t.co/feLS0nYDOd",real,real,True,中性
665292183159840768,RT @20_Times_United: Terrifying scenes in Paris. You can hear the bomb during the game \nhttps://t.co/x5w8IpcW1R,real,fake,False,消极
665292183117918208,RT @mydaughtersarmy: Unconfirmed reports of suicide bombers. Sound of explosion outside Stadium reportedly caught on TV cameras.\n#Paris \nht…,real,fake,False,消极
665292182866251781,RT @Phanclan: Explosion heard in this vine video from the stadium in Paris\n#ParisAttacks https://t.co/8KOiWkhvwd,real,real,True,消极
665292107930800128,Reported explosion heard during Germany/France game at #Paris stadium. Our thoughts go out to the people of Paris. https://t.co/jEidCsz5b4,real,real,True,消极
665292181855469568,"RT @BreatheSport: The explosions can be heard inside the stadium! Stay safe, Paris... \nhttps://t.co/z7qpBkc0ZL",real,fake,False,消极
665292181364690944,RT @ArsenalTerje: Some crazy stuff going down in Paris. Explosion just ouside Stade de France https://t.co/43BgTE0V39,real,real,True,消极
665292087445889024,Paris explosion heard from inside Stade de France during France-Germany match. #Prayers4Paris \n\nhttps://t.co/V2ktjYP6G9,real,real,True,消极
665292181054349316,"RT @RobPulseNews: Unbelievable,  you can hear the explosion during the soccer match:\n#paris \nhttps://t.co/gptpPbwX5F",real,real,True,消极
665292181049995264,RT @FOX4: Explosion in Paris can be heard while France-Germany match being played at stadium https://t.co/b2Ad0odNUR,real,real,True,消极
665292179372441600,RT @IraqiSecurity: Explosion heard in the Stade de France stadium in #Paris during the #France-#Germany match. https://t.co/4huA1FPv8O,real,real,True,消极
665292178332262401,RT @ThatSportsSpice: My heart goes out to Paris right now.....could hear the explosion during the French game 💔 https://t.co/2yqcuGPk1g,real,real,True,消极
665292173529731073,"RT @MessiMinutes: You can hear the explosion outside the Stade de France in this video: https://t.co/xOocO9AHjI If you're in Paris tonight,…",real,fake,False,消极
665292171621376000,RT @AshaTomlinson: This chilling video is being widely shared on social media. You can hear an explosion https://t.co/CMnlhT6h8u #Paris,real,fake,False,消极
665292168785997826,"RT @hughwizzy: Stay safe, Paris.. https://t.co/2ilvX80DMS",real,fake,False,中性
665292168383197184,RT @RichelleCarey: Moment of explosion in Paris https://t.co/QCaYUGvy3P,real,fake,False,消极
665292167032668160,RT @SAFmanutd: This is how loud the bombs were from inside the stadium #Paris https://t.co/gfDEyMmf0j,real,fake,False,消极
665292165443096576,RT @EmmaVetriano: You can hear the #Paris explosions over the noise of the crowd at the stadium... https://t.co/ZxpLGgTGKg,real,fake,False,消极
665292163547332608,RT @FootbaIlThings: Vine: Scary stuff happening in Paris. Explosions heard just ouside Stade de France  https://t.co/ZmgXNi1YcC,real,real,True,消极
665292156945301505,RT @BriAlNews: Terror attack explosion outside soccer stadium in Paris; you can hear the blast on this video. https://t.co/ty9hY1WAAK,real,fake,False,消极
665292156043665408,RT @IraqiSuryani1: Explosion can be heard at the Stade de France football stadium in #Paris during #France vs #Germany match.\nhttps://t.co/…,real,real,True,消极
665292147143409664,RT @aellick: hear the explosion at a soccer match #paris https://t.co/cMZ0MSoGuG,real,fake,False,消极
665292146275061760,"RT @MetroNewsCanada: Update: At least 35 killed in shootings, explosions around Paris https://t.co/yrMzxNyDPq https://t.co/oPQvoAEPDP",real,fake,False,消极
665292142755975168,RT @Bookieinsiders: 27 reported dead already in Paris https://t.co/mtMobfW6n7 one of the bombs was heard during the France v Germany game,real,fake,False,消极
665292142118608896,RT @FOX13News: MORE: #Paris explosion can be heard in soccer game video: https://t.co/BKcZOYBxmp,real,real,True,消极
665292141296504833,RT @vtchakarova: O my God. Bomb goes off during the France Germany match https://t.co/JBr6q1LfTq via @SoleSupply #ParisAttack #Paris #Franc…,real,real,True,消极
